gpuid, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
0, 2023/03/30 00:00:01.551, 24.94 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:00:01.576, 24.14 W, 43, 0 %, 6 MiB
0, 2023/03/30 00:01:01.580, 25.05 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:01:01.590, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:02:01.595, 24.95 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:02:01.598, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:03:01.602, 25.05 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:03:01.619, 24.24 W, 43, 0 %, 6 MiB
0, 2023/03/30 00:04:01.646, 25.05 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:04:01.658, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:05:01.675, 24.94 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:05:01.701, 24.34 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:06:01.713, 24.94 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:06:01.731, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:07:01.755, 25.14 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:07:01.767, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:08:01.784, 24.95 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:08:01.796, 24.14 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:09:01.819, 25.03 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:09:01.844, 24.34 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:10:01.854, 25.04 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:10:01.871, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:11:01.877, 25.05 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:11:01.880, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:12:01.884, 25.04 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:12:01.907, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:13:01.912, 24.94 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:13:01.937, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:14:01.950, 24.95 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:14:01.954, 24.34 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:15:01.958, 25.05 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:15:01.970, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:16:01.988, 24.84 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:16:02.003, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:17:02.018, 24.85 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:17:02.021, 24.43 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:18:02.025, 24.95 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:18:02.028, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:19:02.032, 24.85 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:19:02.046, 24.14 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:20:02.052, 24.85 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:20:02.055, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:21:02.073, 24.95 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:21:02.078, 24.34 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:22:02.105, 24.85 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:22:02.108, 24.14 W, 43, 0 %, 6 MiB
0, 2023/03/30 00:23:02.114, 24.95 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:23:02.117, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:24:02.122, 25.03 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:24:02.148, 24.34 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:25:02.154, 24.85 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:25:02.157, 24.24 W, 44, 0 %, 6 MiB
0, 2023/03/30 00:26:02.183, 25.05 W, 45, 0 %, 512 MiB
1, 2023/03/30 00:26:02.187, 24.34 W, 44, 0 %, 6 MiB
